"Sku","Description","SubCategory","Fulfillment Cost","USA cost","Overseas Cost","Labor Cost","Alt Item Number","Alternate Product","On Order","Lead Time","Total Inventory","Tags","Active","Weight Amount","Weight Unit","Length","Width","Height","Dimensional Unit","External Site Product","Departments","Minimum Inventory","Maximum Inventory","Image"
"SVBDRDSML","Santa Velvet Bag- Dark Red Small 
 Dark red velvet Santa bag with red drawstring 
 Size Small
 14"" x 20.5""","","0","","0","0","null","null","0","60","4620","New Product,Missing Info,Q2","Yes","0","Ounce(s)","14","0","20.5","Inches","No","Embroidery","1","10000","https://cwaprodstorage.blob.core.windows.net/images/73d01288-5ce0-4e74-9c2a-abaefd1eea0eSanta Bag.jpg"
"SVBGRNLRG","Santa Velvet Bag- Green Large 
 Green velvet Santa bag with green drawstring 
 Size Large 
 18""x25""","","0","","0","0","null","null","0","60","160","New Product,Missing Info,Q2","Yes","0","Ounce(s)","18","0","25","Inches","No","Embroidery","1","10000","https://cwaprodstorage.blob.core.windows.net/images/94dc60c0-cdaa-4dd0-9d92-c4328e97d93371Zf2qpuXIL._AC_SL1500_.jpg"
"SVBGRNSML","Santa Velvet Bag- Green Small 
 Green velvet Santa bag with green drawstring 
 Size Small 
 14"" x 20.5""","","0","","0","0","null","null","0","60","5280","New Product,Missing Info,Q2","Yes","0","Ounce(s)","14","0","20.5","Inches","No","Embroidery","1","10000",""
"SVBWHTLRG","Santa Velvet Bag- White Large 
 White velvet Santa bag with white drawstring 
 Size Large 
 18""x25""","","0","","0","0","QUAL2332","null","0","60","1115","New Product,Missing Info,Q2","Yes","0","Ounce(s)","18","0","25","Inches","No","Embroidery","1","10000","https://cwaprodstorage.blob.core.windows.net/images/28f1f21a-5a5e-4299-8c09-b7cc8c1a604ewhite bag .png"
"SVBWHTSML","Santa Velvet Bag- White Small 
 White velvet Santa bag with white drawstring 
 Size Small 
 14"" x 20.5""","","0","","0","0","null","null","0","60","2600","New Product,Missing Info,Q2","Yes","0","Ounce(s)","14","0","20.5","Inches","No","Embroidery","0","0","https://cwaprodstorage.blob.core.windows.net/images/c14d3026-b161-4254-9616-0e449c4df32fwhite bag .png"
"SVGTRYLTHBLK","Serving Tray, Vegan Leather, Black","","0","","0","0","GFT1170","null","0","3","68","New Product,Missing Info,Q2","Yes","0","Ounce(s)","16","12","2","Inches","No","Engraving","0","0","https://cwaprodstorage.blob.core.windows.net/images/b53fbb24-11c6-49b2-828b-724866f02666SVGTRYLTHBLK.jpg"
"SVGTRYLTHBRN","Serving Tray, Vegan Leather, Brown","","0","","0","0","GFT1171","null","0","3","113","New Product,Missing Info,Q2","Yes","0","Ounce(s)","16","12","2","Inches","No","Engraving","0","0","https://cwaprodstorage.blob.core.windows.net/images/edbae734-0a12-46c4-82c3-8bd2e2b78f1bSVGTRYLTHBRN.jpg"
"SWABS","Overall Length Swab with Teardrop Shaped Foam Mitt By 1 Large Box(3000)","UVP Supplies","0","","0","0","74-0100","null","0","7","0","","Yes","0","Ounce(s)","0","0","0","Inches","No","Inventory","0","0",""
"SWSARMYKNF","KNIFE, Swiss Army, silver with rubber grip, 13 function, in Tin box","","6.5","","0","0","JDS1127 Q2","null","0","0","5113","New Product,Missing Info,Q2","Yes","0","Ounce(s)","3.5","0","0.63","Inches","No","Engraving","0","0","https://cwaprodstorage.blob.core.windows.net/images/45492294-8ce8-4e6a-a279-3ed8dad50b4aswiss army knife silver.jpg"
"TAGCIRBLK","Black Circle Tag   
 Vegan Leather   
 2.5"" Diameter  
 Includes Key Ring","","4.5","","0","0","null","null","0","20","553","OOS","Yes","1.06","Ounce(s)","2.5","2.5","0","Inches","No","Engraving, UVP","1","1000","https://cwaprodstorage.blob.core.windows.net/images/bf0a263c-590a-4247-825e-7115578b3cbfScreenshot 2023-09-06 122442.png"
"TAGCIRCRE","Cream Circle Tag 
 Vegan Leather 
 2.5"" Diameter 
 Includes Key Ring","","4.5","","0","0","null","null","0","20","0","New Product","Yes","1.06","Ounce(s)","2.5","2.5","0","Inches","No","Engraving, UVP","1","1000",""
"TAGCIRGRY","Gray Circle Tag   
 Vegan Leather   
 2.5"" Diameter   
 Includes Key Ring","","4.5","","0","0","null","null","0","20","0","New Product","Yes","1.06","Ounce(s)","2.5","2.5","0","Inches","No","Engraving, UVP","1","1000","https://cwaprodstorage.blob.core.windows.net/images/6708c53c-9af6-4890-826e-0857a4df06e3Screenshot 2023-09-06 122549.png"
"TAGCIRPNK","Pink Circle Tag  
 Vegan Leather   
 2.5"" Diameter   
 Includes Key Ring","","4.5","","0","0","null","null","0","20","291","New Product","Yes","1.06","Ounce(s)","2.5","2.5","0","Inches","No","Engraving, UVP","1","1000","https://cwaprodstorage.blob.core.windows.net/images/5752c0cc-2c64-4360-ba58-74f0e3b00345Screenshot 2023-09-06 122658.png"
"TAGCIRWHT","White Circle Tag   
 Vegan Leather   
 2.5"" Diameter   
 Includes Key Ring","","4.5","","0","0","null","null","0","20","591","New Product","Yes","1.06","Ounce(s)","2.5","2.5","0","Inches","No","Engraving, UVP","1","1000",""
"TAGRND25MMGLD","Personalized Dog Tag 25 mm Gold","","3.5","","0","0","null","null","0","30","4400","","Yes","0.4","Ounce(s)","1","1","1","Inches","No","Engraving","1","1",""
"TAGRND25MMRSG","Personalized Dog Tag 25 mm Rose Gold","","3.5","","0","0","null","null","0","30","0","","Yes","0.4","Ounce(s)","1","1","1","Inches","No","Engraving","1","1",""
"TAGRND25MMSIL","Personalized Dog Tag 25 mm Silver","","3.5","","0","0","null","null","0","30","4500","","Yes","0.4","Ounce(s)","1","1","1","Inches","No","Engraving","1","1",""
"TAGRND30MMGLD","Personalized Dog Tag 30 mm Gold","","4","","0","0","null","null","0","30","4500","","Yes","0.4","Ounce(s)","1","1","1","Inches","No","Engraving","1","1",""
"TAGRND30MMRSG","Personalized Dog Tag 30 mm Rose Gold","","4","","0","0","null","null","0","30","1870","","Yes","0.4","Ounce(s)","1","1","1","Inches","No","Engraving","1","1",""
"TAGRND30MMSIL","Personalized Dog Tag 30 mm Silver","","4","","0","0","null","null","0","30","4500","","Yes","0.4","Ounce(s)","1","1","1","Inches","No","Engraving","1","1",""
"TAP003","Tape Measure 3 Feet","","4","","0","0","","null","0","0","0","","Yes","0.25","Pound(s)","1","1","1","Inches","No","Engraving","1","1",""
"TAP012","Tape Measure 12-Foot by 1/2-Inch","","6.5","","0.95","0","null","null","12000","15","2284","","Yes","0.25","Pound(s)","1","1","1","Inches","No","Engraving","0","0",""
"TAP025","25-foot tape measure with engraved wood circle glued to it","","13","","1.98","0","null","null","0","2","152","","Yes","1","Pound(s)","3.5","1","3.5","Inches","No","Engraving","50","1000","https://cwaprodstorage.blob.core.windows.net/images/1042dbe8-6a95-47da-9e3e-d40db76e39d571Vc-yWVX4L._SL1500_.jpg"
"TAPLTH012","Tape measure 12-Foot by 1/2-Inch with leather personalized engraved patch","","6.5","","0","0","","null","0","0","0","","Yes","4","Ounce(s)","1","1","1","Inches","No","Engraving","0","9999",""
"TASBLK","Polyester Bag Tassel Black","","0","","0","0","null","null","0","5","4","","Yes","0.25","Ounce(s)","0.57","0","0","Inches","No","Inventory","0","9999","https://cwaprodstorage.blob.core.windows.net/images/5a024e85-32ae-4548-b567-632321c4f003MicrosoftTeams-image %283%29.png"
"TASBLU","Polyester Bag Tassel Blue","","0","","0","0","null","null","0","5","65","","Yes","0.25","Ounce(s)","0.57","0","0","Inches","No","Inventory","0","9999","https://cwaprodstorage.blob.core.windows.net/images/08be79b2-f024-4b6c-b9df-dd41c1c03215MicrosoftTeams-image.png"
"TASGRY","Polyester Bag Tassel Grey","","0","","0","0","null","null","0","5","0","","Yes","0.25","Ounce(s)","0.57","0","0","Inches","No","Inventory","0","9999","https://cwaprodstorage.blob.core.windows.net/images/ad91dfd8-af48-455a-8e25-7dab1210e53bMicrosoftTeams-image %282%29.png"
"TASKCAR","Tall Skinny 20oz. Tumbler - Carnation","","9.5","","0","0","0814147022104","null","0","7","169","","Yes","10.3","Ounce(s)","0","2.9","8.3","Inches","No","Engraving, UVP","0","0","https://cwaprodstorage.blob.core.windows.net/images/21a8cd8d-b909-4d30-8fd7-6a41f1e8452aIMG_7654_clipped_rev_1.jpg"
"TASKLIL","Tall Skinny 20oz. Tumbler - Lilac","","9.5","","0","0","0814147028212","null","0","7","19","","Yes","10.3","Ounce(s)","0","2.9","8.3","Inches","No","Engraving, UVP","0","0","https://cwaprodstorage.blob.core.windows.net/images/025d81e1-b34d-46fd-8257-618c89f87ec3IMG_7650_clipped_rev_1.jpg"
"TASKMBLACK","Tall Skinny Tumbler 20oz - MATTE BLACK, engraving use only","","9.5","","0","0","814147021947","null","0","60","634","","Yes","10.3","Ounce(s)","0","2.9","8.3","Inches","No","Engraving","0","0","https://cwaprodstorage.blob.core.windows.net/images/bf0bf856-4c0d-4817-b9eb-3a546a17e901IMG_7656_clipped_rev_1.jpg"
"TASKMBLACK-PC","Tall Skinny Tumbler 20oz - Matte Black, powder coated for UVP","","0","","0","0","null","null","0","0","120","Missing Info","Yes","0","Ounce(s)","0","0","0","Inches","No","Engraving","0","0",""
"TASKMBLUSH","Tall Skinny 20oz. Tumbler - MatteBlush","","9.5","","0","0","null","null","4","7","24","OOS,Notify Stores Off","Yes","10.3","Ounce(s)","0","2.9","8.3","Inches","No","Engraving, UVP","0","0","https://cwaprodstorage.blob.core.windows.net/images/f64b1f96-05c8-4838-9bfd-c7d40a8b42f9IMG_9944_clipped_rev_1.jpg"
"TASKMID","Tall Skinny 20oz. Tumbler - Midnight","","9.5","","0","0","0814147022005","null","0","60","252","","Yes","10.3","Ounce(s)","0","2.9","8.3","Inches","No","Engraving, UVP","0","0","https://cwaprodstorage.blob.core.windows.net/images/fb65b3b4-1f11-4f0b-a891-2aaa37133fefIMG_7659_clipped_rev_1.jpg"
"TASKMIN","Tall Skinny 20oz. Tumbler - Mint","","9.5","","0","0","0814147022043","null","0","7","8","Back In Stock","Yes","10.3","Ounce(s)","0","2.9","8.3","Inches","No","Engraving, UVP","0","0","https://cwaprodstorage.blob.core.windows.net/images/e85c1967-03e0-4e48-822e-03a276f87fdcIMG_7660_clipped_rev_1.jpg"
"TASKROS","Tall Skinny 20oz. Tumbler - Rose Gold","","9.5","","0","0","0814147026225","null","0","60","2382","","Yes","10.3","Ounce(s)","0","2.9","8.3","Inches","No","Engraving, UVP","0","0","https://cwaprodstorage.blob.core.windows.net/images/c616acaa-2349-4d7c-aef3-836501e4baccIMG_7658_clipped_rev_1.jpg"
"TASKSEA","TASKSEA- Seascape","","9.5","","0","0","0814147028182","null","0","7","24","","Yes","10.3","Ounce(s)","0","2.9","8.3","Inches","No","Engraving, UVP","0","0","https://cwaprodstorage.blob.core.windows.net/images/9a2431dc-a973-45a4-b0b7-c4d09405a54eIMG_7645_clipped_rev_1.jpg"
"TASKWHT","Tall Skinny 20oz. Tumbler - White","","9.5","","0","0","","null","0","60","787","","Yes","10.3","Ounce(s)","0","2.9","8.3","Inches","No","Engraving, UVP","0","0","https://cwaprodstorage.blob.core.windows.net/images/2c4e1e85-897e-489c-bf7a-19550bfa67d0IMG_7644_clipped_rev_1.jpg"
"TASPNK","Polyester Bag Tassel Pink","","0","","0","0","null","null","0","5","20","","Yes","0.25","Ounce(s)","0.57","0","0","Inches","No","Inventory","0","9999","https://cwaprodstorage.blob.core.windows.net/images/9b34461c-ba5c-446d-828c-13f9b62b791aMicrosoftTeams-image.png"
"TASWHT","Polyester Bag Tassel White","","0","","0","0","null","null","0","5","141","","Yes","0.25","Ounce(s)","0.57","0","0","Inches","No","Inventory","0","9999","https://cwaprodstorage.blob.core.windows.net/images/fdd5dc45-c88d-418f-841b-36721fba86d3MicrosoftTeams-image %284%29.png"
"TBAGDENIM","Toiletry Bag Denim or blue/grey","","11","","0","0","","null","0","60","136","","Yes","0.5","Ounce(s)","11.5","4","5.5","Inches","No","Engraving","0","0","https://cwaprodstorage.blob.core.windows.net/images/6838f11b-ce5d-4ecc-8f95-978fdc746f02IMG_0859_clipped_rev_1.jpg"
"TBAGTAN","Toiletry bag tan","","11","","0","0","","null","0","60","266","","Yes","0.5","Ounce(s)","11.5","4","5.5","Inches","No","Engraving","0","0","https://cwaprodstorage.blob.core.windows.net/images/9cd61ba2-754d-4504-b900-285b7be5875bIMG_0856_clipped_rev_1.jpg"
"TBSP","Silver Tablespoons","","4.5","","0","0","","null","0","30","468","","Yes","1.6","Ounce(s)","7.75","0","0","Inches","No","Engraving","0","0","https://cwaprodstorage.blob.core.windows.net/images/784affb7-d0df-4061-b577-5ae205913f7bUntitlspood-1.jpg"
"TCL100","Cufflink-Bevel Black Rectangular","","4.5","","0","0","","null","0","30","0","","Yes","0.2","Ounce(s)","0.75","0.6","1","Inches","No","Engraving","0","0",""
"TCL1002","Cufflink- Rectangle Gold","","4.5","","0","0","","null","0","30","0","","Yes","0.2","Ounce(s)","0.75","0.5","1","Inches","No","Engraving","0","0",""
"TCL101","Cufflink-Bevel Silver Rectangular","","4.5","","0","0","","null","0","30","0","","Yes","0.2","Ounce(s)","0.75","0.5","1","Inches","No","Engraving","0","0",""
"TF238","Silver Knife wood Handle 138","","13.5","","0","0","","null","0","5","118","","Yes","6.3","Ounce(s)","5","0","0","Inches","No","Engraving","0","0","https://cwaprodstorage.blob.core.windows.net/images/996e0363-c98e-4c96-89f1-e784fd6d7edeIMG_8947_clipped_rev_1.jpg"
"TF434","Knife- Black fiber handle w/ black blade","","9.5","","0","0","","null","0","7","87","","Yes","5.3","Ounce(s)","4.75","0","0","Inches","No","Engraving","0","0","https://cwaprodstorage.blob.core.windows.net/images/ba5336b2-78f3-4e3b-a28b-56130c03e217IMG_9026_clipped_rev_1.jpg"
"TF468LW","Knife (Replacement for TF876)","","9.5","","0","0","Tf876","null","0","7","1180","","Yes","5.4","Ounce(s)","4","0","0","Inches","No","Engraving","0","0","https://cwaprodstorage.blob.core.windows.net/images/27d49f91-c058-4893-bae8-8d42fdcd0cdeIMG_9012_clipped_rev_1 %281%29.jpg"
"TF555","Brown wood Silver Blade China Knife","","9.5","","0","0","null","null","0","90","120","Notify Stores Off","Yes","4.6","Ounce(s)","4.75","0","0","Inches","No","Engraving","0","0","https://cwaprodstorage.blob.core.windows.net/images/a139d547-d963-4f96-b251-752f77b7517aIMG_9008_clipped_rev_1.jpg"
"TF606","Knife- light wood inlay with black metal handle and blade","","13.5","","0","0","","null","0","120","2095","","Yes","6","Ounce(s)","4.5","0","0","Inches","No","Engraving","0","0","https://cwaprodstorage.blob.core.windows.net/images/447efece-9b63-4e96-b9b7-f0bbec74d9aaIMG_9020_clipped_rev_1.jpg"
"TF760BGY","Gun Knife Black Blade Dark Wood Handle","","13.5","","0","0","","null","0","7","484","","Yes","6.4","Ounce(s)","4.5","0","0","Inches","No","Engraving","0","0","https://cwaprodstorage.blob.core.windows.net/images/374ca5c5-0652-4e39-a355-34a78175918eIMG_8930_clipped_rev_1.jpg"
"TF876","Black Blade Pakkawood handle Knife; Replacement- TF468LW","","9.5","","0","0","0805319091554","null","0","90","5104","","Yes","4.6","Ounce(s)","4.5","0","0","Inches","No","Engraving","0","0","https://cwaprodstorage.blob.core.windows.net/images/98b73052-be45-4939-8499-add10be68f23IMG_9080_clipped_rev_1.jpg"
"TF903BK","Black Blade and Black Handle Knife","","8.5","","0","0","0805319098324","null","0","7","302","","Yes","4.2","Ounce(s)","3.75","0","0","Inches","No","Engraving","0","0","https://cwaprodstorage.blob.core.windows.net/images/0f3341cd-4b22-4654-b412-05297d84ce28IMG_8975_clipped_rev_1 %281%29.jpg"
"TF922","Brown Wood Knife w/ Silver Blade","","10.5","","0","0","","null","0","7","515","","Yes","4","Ounce(s)","4.5","0","0","Inches","No","Engraving","0","0","https://cwaprodstorage.blob.core.windows.net/images/e4bdc80a-9cb1-4a9c-9297-04183c954f9aIMG_9039_clipped_rev_1 %281%29.jpg"
"TF935BW","Silver Stainless Steel Knife Coated Gray Pakkawood Handle","","9.5","","0","0","","null","0","0","30","","Yes","4.8","Ounce(s)","4.75","0","0","Inches","No","Engraving","0","0","https://cwaprodstorage.blob.core.windows.net/images/8b394a55-6595-46e4-aafb-764f3700c0bdIMG_9084_clipped_rev_1.jpg"
"TF936BW","Knife- red/brown wood handle w/strap black serrated blade","","9.5","","0","0","0805319403845","null","0","120","5","","Yes","5.3","Ounce(s)","4.75","0","0","Inches","No","Engraving","0","0","https://cwaprodstorage.blob.core.windows.net/images/4d086e03-38c4-4604-9080-b401b8e2b939tf936bw.jpg"
"THALOE","Aloe Green Thread (60371) 5000 Meter Spool 40w Polyester Thread","Embroidery Supplies","0","","0","0","Glide 60371 Aloe","null","0","5","13","","Yes","0","Ounce(s)","5000","0","0","Meters","No","Inventory","0","0","https://cwaprodstorage.blob.core.windows.net/images/0bcfbd1a-30d0-4650-b962-9380a738724dScreenshot 2022-10-04 162539.png"
"THGOLD","Vegas Gold Thread (20872) 5000 Meter Spool 40w Polyester Thread","Embroidery Supplies","0","","0","0","20872 Vegas Gold","null","0","5","5","","Yes","0","Ounce(s)","5000","0","0","Meters","No","Inventory","0","0","https://cwaprodstorage.blob.core.windows.net/images/118fbf1e-acb2-450c-921f-95bb25755d9dScreenshot 2022-10-04 160908.png"
"THGRAY","Cool Grey 3 Thread (10CG3) 5000 Meters 40w Polyester","Embroidery Supplies","0","","0","0","10CG3","null","0","7","22","","Yes","0","Ounce(s)","5000","0","0","Meters","No","Inventory","0","0","https://cwaprodstorage.blob.core.windows.net/images/0e916921-9b86-4904-aa81-e237f04dbd56Screenshot 2022-10-04 163118.png"
"THGREEN","Totem Green Thread (60350) 5000 Meters 40w Polyester","Embroidery Supplies","0","","0","0","5760 Field Green","null","0","7","24","","Yes","0","Ounce(s)","0","0","0","Inches","No","Inventory","0","0","https://cwaprodstorage.blob.core.windows.net/images/5040716a-0360-4b27-985a-5768626e97aaScreenshot 2022-10-04 162127.png"
"THMAGPK","Magenta Pink Thread (70212) 5000 Meter Spool 40w Polyester Thread. (TMobile/Completeful Pink)","Embroidery Supplies","0","","0","0","70212 Magenta","null","0","5","2","","Yes","0","Ounce(s)","5000","0","0","Meters","No","Inventory","0","0","https://cwaprodstorage.blob.core.windows.net/images/96ceb996-6806-4c9a-97cd-b8084a35efffScreenshot 2022-11-16 162201.png"
"THPURPLE","Raven Thread (42607) 5000 Meters 40w Polyester","Embroidery Supplies","0","","0","0","Glide 42607 Raven","null","0","7","1","","Yes","0","Ounce(s)","5000","0","0","Meters","No","Inventory","0","0","https://cwaprodstorage.blob.core.windows.net/images/00e45624-9d30-4fa2-970b-259740d1fd04Screenshot 2022-10-11 145542.png"
"THSEPIA","Sepia Thread (21685) 5000 Meters 40w Polyester Used on LULPV17","Embroidery Supplies","0","","0","0","Glide Thread 21685 Sepia","null","0","7","4","","Yes","0","Ounce(s)","5000","0","0","Meters","No","Inventory","0","0","https://cwaprodstorage.blob.core.windows.net/images/6169ddb2-adb1-4d30-8e02-506be7fee1eaScreenshot 2022-10-10 140707.png"
"TOTCLR1212","Clear Tote PVC 12x12","","8","","0","0","null","null","0","0","15","","Yes","4.3","Ounce(s)","12","12","4","Inches","No","UVP","0","9999",""
"TRANSPARENT_PAPER","Translucent Clear Paper","UVP Supplies","0","","0","0","null","null","0","0","0","","Yes","0","Ounce(s)","0","0","0","Inches","No","Inventory","0","0",""
"TRASHCAN44GAL","44 Gallon Trash Can","Warehouse Supplies","0","","0","0","null","null","0","0","0","","Yes","0","Ounce(s)","0","0","0","Inches","No","Office","0","0",""
"TRASHCANDOLLY","Rubbermaid® Brute® Trash Can Dolly","Warehouse Supplies","0","","0","0","null","null","0","0","0","","Yes","0","Ounce(s)","0","0","0","Inches","No","Office","0","0",""
"TRESKTBLP","Tree Skirt Burlap","","0","","0","0","QUAL1893","null","0","60","0","New Product,Missing Info,Q2","Yes","0","Ounce(s)","0","0","0","Inches","No","Embroidery","1","1000",""
"TRHATBLKBLKSO01","Trucker Hat- Black on Black with Snapback","","10.5","","0","0","","null","0","7","26","","Yes","2.7","Ounce(s)","10.5","7","5.75","Inches","No","Embroidery","0","0","https://cwaprodstorage.blob.core.windows.net/images/a614aca3-6fe0-43f6-bd36-248445d0aa81har-1.jpg"
"TRHATBLKBLKSO10","Trucker Hat- Black on Black with Snapback; Set of 10","","100.5","","0","0","","null","0","0","0","","Yes","27","Ounce(s)","10.5","7","5.75","Inches","No","Embroidery","0","0",""
"TRHATBLKBLKSO20","Trucker Hat- Black on Black with Snapback; Set of 20","","200.5","","0","0","","null","0","0","0","","Yes","54","Ounce(s)","10.5","7","5.75","Inches","No","Embroidery","0","0",""
"TRHATBLKBLKSO50","Trucker Hat- Black on Black with Snapback; Set of 50","","500.5","","0","0","","null","0","0","0","","Yes","135","Ounce(s)","10.5","7","5.75","Inches","No","Embroidery","0","0",""
"TRHATGRYBLK","Trucker Hat- Gray on Black with Snapback","","21.5","","0","0","","null","0","0","0","","Yes","2.7","Ounce(s)","10.5","7","5.75","Inches","No","Embroidery","0","0","https://cwaprodstorage.blob.core.windows.net/images/00629e98-f39c-44f8-ae8e-6d009470c0ce43420_large.jpg"
"TRLCOOLBLK","Trail Cooler, Black, Insulated, leather top handle with adjustable strap and bottle opener","","12","","0","0","JDS1565 Q2","null","0","0","1","New Product,Missing Info,Q2","Yes","0","Ounce(s)","10.5","7.5","9.5","Inches","No","Embroidery","0","0","https://cwaprodstorage.blob.core.windows.net/images/f8f3f567-404b-43b3-bf08-7466456ed7f0Screenshot 2024-03-20 152516.png"
"TRSKTVELRED","TREE SKIRT, Velvet, Red","","0","","0","0","QUAL1894","null","0","0","0","New Product,Missing Info,Q2","Yes","0","Ounce(s)","0","0","0","Inches","No","Embroidery","0","0",""
"TSP","Silver Teaspoons","","4.5","","0","0","","null","0","30","32","","Yes","0.5","Ounce(s)","5.75","0","0","Inches","No","Engraving","0","0","https://cwaprodstorage.blob.core.windows.net/images/11dc2ee3-0cab-46fa-912e-dbce3476a9b8Untitlspood-1.jpg"
